wavelength_nm,x_centroid_px,x_peak_px,displacement_px,filepath
1197,624.378996,624,239.414695,scan_blocks_output/B6_1001_1300/00098_1197nm.npy
1199,624.449462,624,239.485161,scan_blocks_output/B6_1001_1300/00099_1199nm.npy
1201,624.525955,624,239.561654,scan_blocks_output/B6_1001_1300/00100_1201nm.npy
1203,624.743707,624,239.779406,scan_blocks_output/B6_1001_1300/00101_1203nm.npy
1205,624.838513,624,239.874212,scan_blocks_output/B6_1001_1300/00102_1205nm.npy
1207,624.942976,624,239.978675,scan_blocks_output/B6_1001_1300/00103_1207nm.npy
1209,625.015704,624,240.051403,scan_blocks_output/B6_1001_1300/00104_1209nm.npy
1211,625.088031,624,240.123730,scan_blocks_output/B6_1001_1300/00105_1211nm.npy
1213,625.174917,625,240.210616,scan_blocks_output/B6_1001_1300/00106_1213nm.npy
1215,625.272915,625,240.308614,scan_blocks_output/B6_1001_1300/00107_1215nm.npy
1217,625.481066,625,240.516765,scan_blocks_output/B6_1001_1300/00108_1217nm.npy
1219,625.563598,625,240.599297,scan_blocks_output/B6_1001_1300/00109_1219nm.npy
1221,625.661258,625,240.696957,scan_blocks_output/B6_1001_1300/00110_1221nm.npy
1223,625.726269,626,240.761968,scan_blocks_output/B6_1001_1300/00111_1223nm.npy
1225,625.924184,626,240.959883,scan_blocks_output/B6_1001_1300/00112_1225nm.npy
1227,626.001717,626,241.037416,scan_blocks_output/B6_1001_1300/00113_1227nm.npy
1229,626.076568,626,241.112267,scan_blocks_output/B6_1001_1300/00114_1229nm.npy
1231,626.286007,626,241.321706,scan_blocks_output/B6_1001_1300/00115_1231nm.npy
1233,626.366724,626,241.402423,scan_blocks_output/B6_1001_1300/00116_1233nm.npy
1235,626.435408,626,241.471107,scan_blocks_output/B6_1001_1300/00117_1235nm.npy
1237,626.494604,626,241.530303,scan_blocks_output/B6_1001_1300/00118_1237nm.npy
1239,626.573748,626,241.609447,scan_blocks_output/B6_1001_1300/00119_1239nm.npy
1241,626.667976,626,241.703674,scan_blocks_output/B6_1001_1300/00120_1241nm.npy
1243,626.737213,626,241.772912,scan_blocks_output/B6_1001_1300/00121_1243nm.npy
1245,626.795948,626,241.831647,scan_blocks_output/B6_1001_1300/00122_1245nm.npy
1247,626.883546,626,241.919245,scan_blocks_output/B6_1001_1300/00123_1247nm.npy
1249,627.095309,627,242.131007,scan_blocks_output/B6_1001_1300/00124_1249nm.npy
1251,627.170736,627,242.206435,scan_blocks_output/B6_1001_1300/00125_1251nm.npy
1253,627.386366,627,242.422065,scan_blocks_output/B6_1001_1300/00126_1253nm.npy
1255,627.462105,627,242.497804,scan_blocks_output/B6_1001_1300/00127_1255nm.npy
1257,627.528529,627,242.564228,scan_blocks_output/B6_1001_1300/00128_1257nm.npy
1259,627.600541,627,242.636240,scan_blocks_output/B6_1001_1300/00129_1259nm.npy
1261,627.669832,627,242.705531,scan_blocks_output/B6_1001_1300/00130_1261nm.npy
1263,627.743322,627,242.779020,scan_blocks_output/B6_1001_1300/00131_1263nm.npy
1265,627.950470,627,242.986169,scan_blocks_output/B6_1001_1300/00132_1265nm.npy
1267,628.022911,628,243.058610,scan_blocks_output/B6_1001_1300/00133_1267nm.npy
1269,628.108142,628,243.143841,scan_blocks_output/B6_1001_1300/00134_1269nm.npy
1271,628.175913,628,243.211612,scan_blocks_output/B6_1001_1300/00135_1271nm.npy
1273,628.248550,628,243.284249,scan_blocks_output/B6_1001_1300/00136_1273nm.npy
1275,628.462449,628,243.498148,scan_blocks_output/B6_1001_1300/00137_1275nm.npy
1277,628.540419,628,243.576118,scan_blocks_output/B6_1001_1300/00138_1277nm.npy
1279,628.610448,628,243.646147,scan_blocks_output/B6_1001_1300/00139_1279nm.npy
1281,628.689951,628,243.725650,scan_blocks_output/B6_1001_1300/00140_1281nm.npy
1283,628.771680,628,243.807379,scan_blocks_output/B6_1001_1300/00141_1283nm.npy
1285,628.986760,628,244.022459,scan_blocks_output/B6_1001_1300/00142_1285nm.npy
1287,629.065233,628,244.100932,scan_blocks_output/B6_1001_1300/00143_1287nm.npy
1289,629.130853,629,244.166552,scan_blocks_output/B6_1001_1300/00144_1289nm.npy
1291,629.209167,629,244.244866,scan_blocks_output/B6_1001_1300/00145_1291nm.npy
1293,629.295559,629,244.331258,scan_blocks_output/B6_1001_1300/00146_1293nm.npy
1295,629.495506,629,244.531205,scan_blocks_output/B6_1001_1300/00147_1295nm.npy
1297,629.579023,629,244.614722,scan_blocks_output/B6_1001_1300/00148_1297nm.npy
1299,629.665526,629,244.701225,scan_blocks_output/B6_1001_1300/00149_1299nm.npy
1301,629.758022,629,244.793721,scan_blocks_output/B7_1301_1700/00000_1301nm.npy
1303,629.926165,629,244.961864,scan_blocks_output/B7_1301_1700/00001_1303nm.npy
1305,629.784323,630,244.820022,scan_blocks_output/B7_1301_1700/00002_1305nm.npy
1307,629.837201,630,244.872900,scan_blocks_output/B7_1301_1700/00003_1307nm.npy
1309,629.891499,630,244.927198,scan_blocks_output/B7_1301_1700/00004_1309nm.npy
1311,630.239360,630,245.275059,scan_blocks_output/B7_1301_1700/00005_1311nm.npy
1313,630.312656,630,245.348354,scan_blocks_output/B7_1301_1700/00006_1313nm.npy
1315,630.384190,630,245.419889,scan_blocks_output/B7_1301_1700/00007_1315nm.npy
1317,630.447329,630,245.483027,scan_blocks_output/B7_1301_1700/00008_1317nm.npy
1319,630.528245,630,245.563944,scan_blocks_output/B7_1301_1700/00009_1319nm.npy
1321,630.591599,630,245.627298,scan_blocks_output/B7_1301_1700/00010_1321nm.npy
1323,630.656375,630,245.692074,scan_blocks_output/B7_1301_1700/00011_1323nm.npy
1325,630.725463,630,245.761162,scan_blocks_output/B7_1301_1700/00012_1325nm.npy
1327,630.778566,630,245.814265,scan_blocks_output/B7_1301_1700/00013_1327nm.npy
1329,630.834495,630,245.870194,scan_blocks_output/B7_1301_1700/00014_1329nm.npy
1331,631.035129,630,246.070828,scan_blocks_output/B7_1301_1700/00015_1331nm.npy
1333,631.103504,630,246.139203,scan_blocks_output/B7_1301_1700/00016_1333nm.npy
1335,631.165104,630,246.200803,scan_blocks_output/B7_1301_1700/00017_1335nm.npy
1337,631.225186,630,246.260884,scan_blocks_output/B7_1301_1700/00018_1337nm.npy
1339,631.414955,630,246.450654,scan_blocks_output/B7_1301_1700/00019_1339nm.npy
1341,631.477002,630,246.512701,scan_blocks_output/B7_1301_1700/00020_1341nm.npy
1343,631.547300,630,246.582999,scan_blocks_output/B7_1301_1700/00021_1343nm.npy
1345,631.608243,630,246.643942,scan_blocks_output/B7_1301_1700/00022_1345nm.npy
1347,631.680413,631,246.716112,scan_blocks_output/B7_1301_1700/00023_1347nm.npy
1349,631.734501,631,246.770200,scan_blocks_output/B7_1301_1700/00024_1349nm.npy
1351,631.811585,631,246.847284,scan_blocks_output/B7_1301_1700/00025_1351nm.npy
1353,631.891345,631,246.927044,scan_blocks_output/B7_1301_1700/00026_1353nm.npy
1355,631.946905,631,246.982604,scan_blocks_output/B7_1301_1700/00027_1355nm.npy
1357,632.015199,631,247.050898,scan_blocks_output/B7_1301_1700/00028_1357nm.npy
1359,632.213431,631,247.249129,scan_blocks_output/B7_1301_1700/00029_1359nm.npy
1361,632.402770,631,247.438469,scan_blocks_output/B7_1301_1700/00030_1361nm.npy
1363,632.454071,632,247.489770,scan_blocks_output/B7_1301_1700/00031_1363nm.npy
1365,632.496897,632,247.532596,scan_blocks_output/B7_1301_1700/00032_1365nm.npy
1367,632.590885,632,247.626584,scan_blocks_output/B7_1301_1700/00033_1367nm.npy
1369,632.658539,632,247.694238,scan_blocks_output/B7_1301_1700/00034_1369nm.npy
1371,632.723145,632,247.758844,scan_blocks_output/B7_1301_1700/00035_1371nm.npy
1373,632.796522,632,247.832221,scan_blocks_output/B7_1301_1700/00036_1373nm.npy
1375,632.865612,632,247.901311,scan_blocks_output/B7_1301_1700/00037_1375nm.npy
1377,632.933041,632,247.968740,scan_blocks_output/B7_1301_1700/00038_1377nm.npy
1379,633.000191,633,248.035890,scan_blocks_output/B7_1301_1700/00039_1379nm.npy
1381,633.183530,633,248.219229,scan_blocks_output/B7_1301_1700/00040_1381nm.npy
1383,633.244961,633,248.280660,scan_blocks_output/B7_1301_1700/00041_1383nm.npy
1385,633.328702,633,248.364401,scan_blocks_output/B7_1301_1700/00042_1385nm.npy
1387,633.410278,633,248.445977,scan_blocks_output/B7_1301_1700/00043_1387nm.npy
1389,633.482969,633,248.518668,scan_blocks_output/B7_1301_1700/00044_1389nm.npy
1391,633.695872,633,248.731570,scan_blocks_output/B7_1301_1700/00045_1391nm.npy
1393,633.763754,633,248.799453,scan_blocks_output/B7_1301_1700/00046_1393nm.npy
1395,633.827620,633,248.863319,scan_blocks_output/B7_1301_1700/00047_1395nm.npy
1397,633.892709,633,248.928408,scan_blocks_output/B7_1301_1700/00048_1397nm.npy
1399,633.974839,633,249.010538,scan_blocks_output/B7_1301_1700/00049_1399nm.npy
1401,634.179051,633,249.214749,scan_blocks_output/B7_1301_1700/00050_1401nm.npy
1403,634.255262,633,249.290960,scan_blocks_output/B7_1301_1700/00051_1403nm.npy
1405,634.341562,633,249.377261,scan_blocks_output/B7_1301_1700/00052_1405nm.npy
1407,634.410464,633,249.446163,scan_blocks_output/B7_1301_1700/00053_1407nm.npy
1409,634.446547,633,249.482246,scan_blocks_output/B7_1301_1700/00054_1409nm.npy
1411,634.560618,633,249.596316,scan_blocks_output/B7_1301_1700/00055_1411nm.npy
1413,634.627565,633,249.663264,scan_blocks_output/B7_1301_1700/00056_1413nm.npy
1415,634.700859,633,249.736558,scan_blocks_output/B7_1301_1700/00057_1415nm.npy
1417,634.917452,633,249.953151,scan_blocks_output/B7_1301_1700/00058_1417nm.npy
1419,634.987502,633,250.023201,scan_blocks_output/B7_1301_1700/00059_1419nm.npy
1421,635.183272,633,250.218970,scan_blocks_output/B7_1301_1700/00060_1421nm.npy
1423,635.265321,633,250.301019,scan_blocks_output/B7_1301_1700/00061_1423nm.npy
1425,635.343846,633,250.379545,scan_blocks_output/B7_1301_1700/00062_1425nm.npy
1427,635.408746,633,250.444445,scan_blocks_output/B7_1301_1700/00063_1427nm.npy
1429,635.479652,634,250.515351,scan_blocks_output/B7_1301_1700/00064_1429nm.npy
1431,635.551488,634,250.587187,scan_blocks_output/B7_1301_1700/00065_1431nm.npy
1433,635.626026,634,250.661724,scan_blocks_output/B7_1301_1700/00066_1433nm.npy
1435,635.837854,634,250.873553,scan_blocks_output/B7_1301_1700/00067_1435nm.npy
1437,635.906295,634,250.941994,scan_blocks_output/B7_1301_1700/00068_1437nm.npy
1439,635.966481,635,251.002180,scan_blocks_output/B7_1301_1700/00069_1439nm.npy
1441,636.032612,635,251.068311,scan_blocks_output/B7_1301_1700/00070_1441nm.npy
1443,636.097320,635,251.133019,scan_blocks_output/B7_1301_1700/00071_1443nm.npy
1445,636.163752,635,251.199451,scan_blocks_output/B7_1301_1700/00072_1445nm.npy
1447,636.263963,635,251.299662,scan_blocks_output/B7_1301_1700/00073_1447nm.npy
1449,636.331482,635,251.367181,scan_blocks_output/B7_1301_1700/00074_1449nm.npy
1451,636.398737,635,251.434436,scan_blocks_output/B7_1301_1700/00075_1451nm.npy
1453,636.484846,635,251.520545,scan_blocks_output/B7_1301_1700/00076_1453nm.npy
1455,636.556946,635,251.592645,scan_blocks_output/B7_1301_1700/00077_1455nm.npy
1457,636.885693,635,251.921392,scan_blocks_output/B7_1301_1700/00078_1457nm.npy
1459,636.952945,635,251.988644,scan_blocks_output/B7_1301_1700/00079_1459nm.npy
1461,637.056008,635,252.091707,scan_blocks_output/B7_1301_1700/00080_1461nm.npy
1463,637.135747,635,252.171446,scan_blocks_output/B7_1301_1700/00081_1463nm.npy
1465,637.212193,635,252.247891,scan_blocks_output/B7_1301_1700/00082_1465nm.npy
1467,637.306083,635,252.341782,scan_blocks_output/B7_1301_1700/00083_1467nm.npy
1469,637.388121,635,252.423820,scan_blocks_output/B7_1301_1700/00084_1469nm.npy
1471,637.467421,636,252.503120,scan_blocks_output/B7_1301_1700/00085_1471nm.npy
1473,637.695901,636,252.731600,scan_blocks_output/B7_1301_1700/00086_1473nm.npy
1475,637.777135,636,252.812834,scan_blocks_output/B7_1301_1700/00087_1475nm.npy
1477,637.832614,636,252.868313,scan_blocks_output/B7_1301_1700/00088_1477nm.npy
1479,637.929865,636,252.965564,scan_blocks_output/B7_1301_1700/00089_1479nm.npy
1481,638.004725,636,253.040424,scan_blocks_output/B7_1301_1700/00090_1481nm.npy
1483,638.085172,636,253.120871,scan_blocks_output/B7_1301_1700/00091_1483nm.npy
1485,638.308375,636,253.344074,scan_blocks_output/B7_1301_1700/00092_1485nm.npy
1487,638.390223,636,253.425922,scan_blocks_output/B7_1301_1700/00093_1487nm.npy
1489,638.596932,636,253.632631,scan_blocks_output/B7_1301_1700/00094_1489nm.npy
1491,638.695056,636,253.730755,scan_blocks_output/B7_1301_1700/00095_1491nm.npy
1493,638.781505,636,253.817204,scan_blocks_output/B7_1301_1700/00096_1493nm.npy
1495,638.860478,637,253.896177,scan_blocks_output/B7_1301_1700/00097_1495nm.npy
1497,638.945689,637,253.981388,scan_blocks_output/B7_1301_1700/00098_1497nm.npy
1499,639.042013,636,254.077712,scan_blocks_output/B7_1301_1700/00099_1499nm.npy
1501,639.126172,637,254.161871,scan_blocks_output/B7_1301_1700/00100_1501nm.npy
1503,639.200677,637,254.236376,scan_blocks_output/B7_1301_1700/00101_1503nm.npy
1505,639.434076,637,254.469775,scan_blocks_output/B7_1301_1700/00102_1505nm.npy
1507,639.644582,637,254.680281,scan_blocks_output/B7_1301_1700/00103_1507nm.npy
1509,639.725479,637,254.761178,scan_blocks_output/B7_1301_1700/00104_1509nm.npy
1511,639.812413,637,254.848112,scan_blocks_output/B7_1301_1700/00105_1511nm.npy
1513,639.885056,637,254.920755,scan_blocks_output/B7_1301_1700/00106_1513nm.npy
1515,639.962467,637,254.998166,scan_blocks_output/B7_1301_1700/00107_1515nm.npy
1517,640.032564,637,255.068263,scan_blocks_output/B7_1301_1700/00108_1517nm.npy
1519,640.131931,637,255.167629,scan_blocks_output/B7_1301_1700/00109_1519nm.npy
1521,640.204397,637,255.240096,scan_blocks_output/B7_1301_1700/00110_1521nm.npy
1523,640.434319,637,255.470017,scan_blocks_output/B7_1301_1700/00111_1523nm.npy
1525,640.534924,637,255.570623,scan_blocks_output/B7_1301_1700/00112_1525nm.npy
1527,640.599905,637,255.635603,scan_blocks_output/B7_1301_1700/00113_1527nm.npy
1529,640.703422,637,255.739121,scan_blocks_output/B7_1301_1700/00114_1529nm.npy
1531,640.934768,638,255.970467,scan_blocks_output/B7_1301_1700/00115_1531nm.npy
1533,641.026561,638,256.062260,scan_blocks_output/B7_1301_1700/00116_1533nm.npy
1535,641.252199,638,256.287898,scan_blocks_output/B7_1301_1700/00117_1535nm.npy
1537,641.344998,638,256.380697,scan_blocks_output/B7_1301_1700/00118_1537nm.npy
1539,641.440412,638,256.476110,scan_blocks_output/B7_1301_1700/00119_1539nm.npy
1541,641.524935,638,256.560634,scan_blocks_output/B7_1301_1700/00120_1541nm.npy
1543,641.626864,638,256.662562,scan_blocks_output/B7_1301_1700/00121_1543nm.npy
1545,641.846135,638,256.881834,scan_blocks_output/B7_1301_1700/00122_1545nm.npy
1547,641.938021,638,256.973720,scan_blocks_output/B7_1301_1700/00123_1547nm.npy
1549,642.041243,638,257.076942,scan_blocks_output/B7_1301_1700/00124_1549nm.npy
1551,642.135140,638,257.170839,scan_blocks_output/B7_1301_1700/00125_1551nm.npy
1553,642.226207,639,257.261906,scan_blocks_output/B7_1301_1700/00126_1553nm.npy
1555,642.461884,639,257.497583,scan_blocks_output/B7_1301_1700/00127_1555nm.npy
1557,642.565219,639,257.600917,scan_blocks_output/B7_1301_1700/00128_1557nm.npy
1559,642.651670,639,257.687369,scan_blocks_output/B7_1301_1700/00129_1559nm.npy
1561,642.743133,639,257.778832,scan_blocks_output/B7_1301_1700/00130_1561nm.npy
1563,642.842196,639,257.877895,scan_blocks_output/B7_1301_1700/00131_1563nm.npy
1565,642.943089,639,257.978788,scan_blocks_output/B7_1301_1700/00132_1565nm.npy
1567,643.295147,639,258.330846,scan_blocks_output/B7_1301_1700/00133_1567nm.npy
1569,643.405695,639,258.441393,scan_blocks_output/B7_1301_1700/00134_1569nm.npy
1571,643.491010,639,258.526709,scan_blocks_output/B7_1301_1700/00135_1571nm.npy
1573,643.591351,639,258.627049,scan_blocks_output/B7_1301_1700/00136_1573nm.npy
1575,643.682807,640,258.718506,scan_blocks_output/B7_1301_1700/00137_1575nm.npy
1577,643.923447,640,258.959145,scan_blocks_output/B7_1301_1700/00138_1577nm.npy
1579,644.008574,640,259.044273,scan_blocks_output/B7_1301_1700/00139_1579nm.npy
1581,644.091822,640,259.127521,scan_blocks_output/B7_1301_1700/00140_1581nm.npy
1583,644.194877,641,259.230576,scan_blocks_output/B7_1301_1700/00141_1583nm.npy
1585,644.274864,641,259.310563,scan_blocks_output/B7_1301_1700/00142_1585nm.npy
1587,644.546136,641,259.581835,scan_blocks_output/B7_1301_1700/00143_1587nm.npy
1589,644.629682,641,259.665381,scan_blocks_output/B7_1301_1700/00144_1589nm.npy
1591,644.739107,641,259.774806,scan_blocks_output/B7_1301_1700/00145_1591nm.npy
1593,644.810880,641,259.846579,scan_blocks_output/B7_1301_1700/00146_1593nm.npy
1595,645.033159,641,260.068858,scan_blocks_output/B7_1301_1700/00147_1595nm.npy
1597,645.290228,641,260.325927,scan_blocks_output/B7_1301_1700/00148_1597nm.npy
1599,645.375625,641,260.411324,scan_blocks_output/B7_1301_1700/00149_1599nm.npy
1601,645.457546,641,260.493245,scan_blocks_output/B7_1301_1700/00150_1601nm.npy
1603,645.532856,641,260.568555,scan_blocks_output/B7_1301_1700/00151_1603nm.npy
1605,645.773603,641,260.809302,scan_blocks_output/B7_1301_1700/00152_1605nm.npy
1607,645.856484,641,260.892183,scan_blocks_output/B7_1301_1700/00153_1607nm.npy
1609,645.944217,642,260.979916,scan_blocks_output/B7_1301_1700/00154_1609nm.npy
1611,646.061516,642,261.097215,scan_blocks_output/B7_1301_1700/00155_1611nm.npy
1613,646.281899,643,261.317598,scan_blocks_output/B7_1301_1700/00156_1613nm.npy
1615,646.372354,643,261.408053,scan_blocks_output/B7_1301_1700/00157_1615nm.npy
1617,646.464440,643,261.500139,scan_blocks_output/B7_1301_1700/00158_1617nm.npy
1619,646.681426,643,261.717125,scan_blocks_output/B7_1301_1700/00159_1619nm.npy
1621,646.771803,643,261.807502,scan_blocks_output/B7_1301_1700/00160_1621nm.npy
1623,647.003133,643,262.038832,scan_blocks_output/B7_1301_1700/00161_1623nm.npy
1625,647.092655,643,262.128354,scan_blocks_output/B7_1301_1700/00162_1625nm.npy
1627,647.187840,643,262.223539,scan_blocks_output/B7_1301_1700/00163_1627nm.npy
1629,647.437476,643,262.473175,scan_blocks_output/B7_1301_1700/00164_1629nm.npy
1631,647.530264,643,262.565963,scan_blocks_output/B7_1301_1700/00165_1631nm.npy
1633,647.613156,643,262.648855,scan_blocks_output/B7_1301_1700/00166_1633nm.npy
1635,647.700072,643,262.735771,scan_blocks_output/B7_1301_1700/00167_1635nm.npy
1637,647.904587,643,262.940286,scan_blocks_output/B7_1301_1700/00168_1637nm.npy
1639,648.013197,643,263.048896,scan_blocks_output/B7_1301_1700/00169_1639nm.npy
1641,648.118247,643,263.153946,scan_blocks_output/B7_1301_1700/00170_1641nm.npy
1643,648.238474,644,263.274173,scan_blocks_output/B7_1301_1700/00171_1643nm.npy
1645,648.478577,644,263.514276,scan_blocks_output/B7_1301_1700/00172_1645nm.npy
1647,648.573074,644,263.608773,scan_blocks_output/B7_1301_1700/00173_1647nm.npy
1649,648.688231,645,263.723930,scan_blocks_output/B7_1301_1700/00174_1649nm.npy
1651,648.792716,645,263.828415,scan_blocks_output/B7_1301_1700/00175_1651nm.npy
1653,649.034885,645,264.070584,scan_blocks_output/B7_1301_1700/00176_1653nm.npy
1655,649.118469,646,264.154168,scan_blocks_output/B7_1301_1700/00177_1655nm.npy
1657,649.236432,646,264.272130,scan_blocks_output/B7_1301_1700/00178_1657nm.npy
1659,649.330816,646,264.366515,scan_blocks_output/B7_1301_1700/00179_1659nm.npy
1661,649.560165,646,264.595864,scan_blocks_output/B7_1301_1700/00180_1661nm.npy
1663,649.676522,647,264.712221,scan_blocks_output/B7_1301_1700/00181_1663nm.npy
1665,649.776118,647,264.811817,scan_blocks_output/B7_1301_1700/00182_1665nm.npy
1667,650.030398,647,265.066097,scan_blocks_output/B7_1301_1700/00183_1667nm.npy
1669,650.128733,648,265.164432,scan_blocks_output/B7_1301_1700/00184_1669nm.npy
1671,650.234332,648,265.270030,scan_blocks_output/B7_1301_1700/00185_1671nm.npy
1673,650.342047,649,265.377746,scan_blocks_output/B7_1301_1700/00186_1673nm.npy
1675,650.602395,649,265.638093,scan_blocks_output/B7_1301_1700/00187_1675nm.npy
1677,650.721871,649,265.757570,scan_blocks_output/B7_1301_1700/00188_1677nm.npy
1679,650.841096,650,265.876795,scan_blocks_output/B7_1301_1700/00189_1679nm.npy
1681,651.105033,650,266.140732,scan_blocks_output/B7_1301_1700/00190_1681nm.npy
1683,651.204789,651,266.240488,scan_blocks_output/B7_1301_1700/00191_1683nm.npy
1685,651.310596,652,266.346295,scan_blocks_output/B7_1301_1700/00192_1685nm.npy
1687,651.429564,652,266.465263,scan_blocks_output/B7_1301_1700/00193_1687nm.npy
1689,651.674715,652,266.710414,scan_blocks_output/B7_1301_1700/00194_1689nm.npy
1691,651.774269,653,266.809968,scan_blocks_output/B7_1301_1700/00195_1691nm.npy
1693,651.869147,653,266.904846,scan_blocks_output/B7_1301_1700/00196_1693nm.npy
1695,652.121977,653,267.157676,scan_blocks_output/B7_1301_1700/00197_1695nm.npy
1697,652.202881,653,267.238580,scan_blocks_output/B7_1301_1700/00198_1697nm.npy
1699,652.301611,653,267.337310,scan_blocks_output/B7_1301_1700/00199_1699nm.npy
