band_index,soil_reflectance
205,0.5
206,0.5
207,0.5
208,0.5
209,0.5
210,0.5
211,0.5
212,0.5
213,0.5
214,0.5
215,0.5
216,0.5
217,0.5
218,0.5
219,0.5
220,0.5
221,0.5
222,0.5
223,0.5
224,0.5
225,0.5
226,0.5
227,0.5
228,0.5
229,0.5
230,0.5
231,0.5
232,0.5
233,0.5
234,0.5
235,0.5
236,0.5
237,0.5
238,0.5
239,0.5
240,0.5
241,0.5
242,0.5
243,0.5
244,0.5
245,0.5
246,0.5
247,0.5
248,0.5
249,0.5
250,0.5
251,0.5
252,0.5
253,0.5
254,0.5
255,0.5
256,0.5
257,0.5
258,0.5
259,0.5
260,0.5
261,0.5
262,0.5
263,0.5
264,0.5
265,0.5
266,0.5
267,0.5
268,0.5
269,0.5
270,0.5
271,0.5
272,0.5
273,0.5
274,0.5
275,0.5
276,0.5
277,0.5
278,0.5
279,0.5
280,0.5
281,0.5
282,0.5
283,0.5
284,0.5
285,0.5
286,0.5
287,0.5
288,0.5
289,0.5
290,0.5
291,0.5
292,0.5
293,0.5
294,0.5
295,0.5
296,0.5
297,0.5
298,0.5
299,0.5
300,0.5
301,0.5
302,0.5
303,0.5
304,0.5
305,0.5
306,0.5
307,0.5
308,0.5
309,0.5
310,0.5
311,0.5
312,0.5
313,0.5
314,0.5
315,0.5
316,0.5
317,0.5
318,0.5
319,0.5
320,0.5
321,0.5
322,0.5
323,0.5
324,0.5
325,0.5
326,0.5
327,0.5
328,0.5
329,0.5
330,0.5
331,0.5
332,0.5
333,0.5
334,0.5
335,0.5
336,0.5
337,0.5
338,0.5
339,0.5
340,0.5
341,0.5
342,0.5
343,0.5
344,0.5
345,0.5
346,0.5
347,0.5
348,0.5
349,0.5
350,0.3333333432674408
351,0.3333333432674408
352,0.3333333432674408
353,0.3333333432674408
354,0.3333333432674408
355,0.3333333432674408
356,0.6666666865348816
357,0.3333333432674408
358,0.6666666865348816
359,0.6666666865348816
360,0.6666666865348816
361,0.6666666865348816
362,0.6666666865348816
363,0.6666666865348816
364,0.6666666865348816
365,0.6666666865348816
366,0.6666666865348816
367,0.6666666865348816
368,0.6666666865348816
369,0.6666666865348816
370,0.6666666865348816
371,0.6666666865348816
372,0.6666666865348816
373,0.6666666865348816
374,0.6666666865348816
375,0.6666666865348816
376,0.6666666865348816
377,0.6666666865348816
378,0.6666666865348816
379,0.6666666865348816
380,0.6666666865348816
381,0.6666666865348816
382,0.6666666865348816
383,0.5
384,0.5
385,0.6666666865348816
386,0.5
387,0.6666666865348816
388,0.5
389,0.5
390,0.5
391,0.5
392,0.5
393,0.5
394,0.5
395,0.5
396,0.5
397,0.5
398,0.5
399,0.5
400,0.75
401,0.5
402,0.5
403,0.75
404,0.75
405,0.75
406,0.75
407,0.75
408,0.75
409,0.75
410,0.75
411,0.75
412,0.75
413,0.75
414,0.75
415,0.75
416,0.75
417,0.75
418,0.75
419,0.75
420,0.75
421,0.6000000238418579
422,0.6000000238418579
423,0.6000000238418579
424,0.6000000238418579
425,0.6000000238418579
426,0.6000000238418579
427,0.6000000238418579
428,0.6000000238418579
429,0.6000000238418579
430,0.6000000238418579
431,0.6000000238418579
432,0.6000000238418579
433,0.6000000238418579
434,0.6000000238418579
435,0.6000000238418579
436,0.5
437,0.5
438,0.5
439,0.5
440,0.5
441,0.5
442,0.5
443,0.5
444,0.5
445,0.5
446,0.6666666865348816
447,0.6666666865348816
448,0.5714285969734192
449,0.5714285969734192
450,0.5714285969734192
451,0.5714285969734192
452,0.5714285969734192
453,0.5714285969734192
454,0.5714285969734192
455,0.5714285969734192
456,0.5
457,0.5
458,0.5
459,0.625
460,0.625
461,0.625
462,0.5555555820465088
463,0.5555555820465088
464,0.5555555820465088
465,0.5555555820465088
466,0.5555555820465088
467,0.5555555820465088
468,0.6000000238418579
469,0.6000000238418579
470,0.6000000238418579
471,0.6000000238418579
472,0.6000000238418579
473,0.5454545617103577
474,0.5454545617103577
475,0.5454545617103577
476,0.6363636255264282
477,0.5833333134651184
478,0.5833333134651184
479,0.5833333134651184
480,0.5833333134651184
481,0.5833333134651184
482,0.6153846383094788
483,0.6153846383094788
484,0.5714285969734192
485,0.5714285969734192
486,0.5714285969734192
487,0.6428571343421936
488,0.6000000238418579
489,0.6000000238418579
490,0.5625
491,0.5625
492,0.625
493,0.5882353186607361
494,0.5882353186607361
495,0.5882353186607361
496,0.5555555820465088
497,0.6111111044883728
498,0.5789473652839661
499,0.5789473652839661
500,0.6315789222717285
501,0.6000000238418579
502,0.6000000238418579
503,0.5714285969734192
504,0.6190476417541504
